Number,Name,lat,lon
28998,RIVERSIDE 18 1,33.9636,-117.4528
28999,RIVERSIDE 18 2,33.9636,-117.4528
29000,RIVERSIDE 18 3,33.9636,-117.4528
29001,RIVERSIDE 18 4,33.9636,-117.4528
29002,RIVERSIDE 18 5,33.9636,-117.4528
29003,RIVERSIDE 18 6,33.9636,-117.4528
29004,ESCONDIDO 12 1,33.1261,-117.1172
29005,COLTON 5 1,34.0609,-117.3532
29006,COLTON 5 2,34.0609,-117.3532
29007,COLTON 5 3,34.0609,-117.3532
29008,NILAND 1,33.2388,-115.5045
29009,NILAND 2,33.2388,-115.5045
29010,NILAND 3,33.2388,-115.5045
29011,NILAND 4,33.2388,-115.5045
29012,CORONA 12 1,33.8827,-117.5565
29013,CORONA 12 2,33.8827,-117.5565
29014,CORONA 12 3,33.8827,-117.5565
29015,SAN DIEGO 53 1,32.5815,-116.915
29016,SAN DIEGO 53 2,32.5815,-116.915
29017,SAN DIEGO 53 3,32.5815,-116.915
29018,SAN DIEGO 53 4,32.5815,-116.915
29019,SAN DIEGO 53 5,32.5815,-116.915
29020,SAN DIEGO 53 6,32.5815,-116.915
29021,CALEXICO 5 1,32.6633,-115.6583
29022,CALEXICO 5 2,32.6633,-115.6583
29023,CALEXICO 5 3,32.6633,-115.6583
29024,CARLSBAD 6 1,33.1361,-117.3364
29025,CARLSBAD 6 2,33.1361,-117.3364
29026,CARLSBAD 6 3,33.1361,-117.3364
29027,CARLSBAD 6 4,33.1361,-117.3364
29028,CARLSBAD 6 5,33.1361,-117.3364
29029,CARLSBAD 6 6,33.1361,-117.3364
29030,CARLSBAD 6 7,33.1361,-117.3364
29031,CARLSBAD 6 8,33.1361,-117.3364
29032,CARLSBAD 6 9,33.1361,-117.3364
29033,NORTH PALM SPRINGS 5 1,33.9603,-116.5364
29034,NORTH PALM SPRINGS 5 2,33.9603,-116.5364
29035,NORTH PALM SPRINGS 5 3,33.9603,-116.5364
29036,NORTH PALM SPRINGS 5 4,33.9603,-116.5364
29037,NORTH PALM SPRINGS 5 5,33.9603,-116.5364
29038,NORTH PALM SPRINGS 6 1,33.934,-116.5781
29039,HUNTINGTON BEACH 7 1,33.6439,-117.9792
29040,HUNTINGTON BEACH 7 2,33.6439,-117.9792
29041,HUNTINGTON BEACH 7 3,33.6439,-117.9792
29042,HUNTINGTON BEACH 7 4,33.6439,-117.9792
29043,HUNTINGTON BEACH 7 5,33.6439,-117.9792
29044,BREA 3 1,33.932,-117.8402
29045,BREA 3 2,33.932,-117.8402
29046,NORTH PALM SPRINGS 7 1,33.9211,-116.5642
29047,NORTH PALM SPRINGS 7 2,33.9211,-116.5642
29048,NORTH PALM SPRINGS 7 3,33.9211,-116.5642
29049,NORTH PALM SPRINGS 7 4,33.9211,-116.5642
29050,CALIPATRIA 10 1,33.2046,-115.5733
29051,CALIPATRIA 10 2,33.2046,-115.5733
29052,CALIPATRIA 10 3,33.2046,-115.5733
29053,CALIPATRIA 10 4,33.2046,-115.5733
29054,TWENTYNINE PALMS 3 1,34.1719,-116.1525
29055,TWENTYNINE PALMS 3 2,34.1719,-116.1525
29056,TWENTYNINE PALMS 3 3,34.1719,-116.1525
29057,TWENTYNINE PALMS 3 4,34.1719,-116.1525
29058,TWENTYNINE PALMS 3 5,34.1719,-116.1525
29059,SAN DIEGO 54 1,32.567,-116.9442
29060,CHULA VISTA 10 1,32.5917,-117.0586
29061,CHULA VISTA 10 2,32.5917,-117.0586
29062,CABAZON 1,33.915,-116.7103
29063,CABAZON 2,33.915,-116.7103
29064,CABAZON 3,33.915,-116.7103
29065,CABAZON 4,33.915,-116.7103
29066,NORTH PALM SPRINGS 8 1,33.925,-116.6178
29067,NORTH PALM SPRINGS 8 2,33.925,-116.6178
29068,NORTH PALM SPRINGS 8 3,33.925,-116.6178
29069,NORTH PALM SPRINGS 8 4,33.925,-116.6178
29070,NORTH PALM SPRINGS 8 5,33.925,-116.6178
29071,NORTH PALM SPRINGS 8 6,33.925,-116.6178
29072,NIPTON 3 1,35.5808,-115.4825
29073,NIPTON 3 2,35.5808,-115.4825
29074,NIPTON 3 3,35.5808,-115.4825
29075,ANAHEIM 15 1,33.8581,-117.8617
29076,ANAHEIM 15 2,33.8581,-117.8617
29077,ANAHEIM 15 3,33.8581,-117.8617
29078,ANAHEIM 15 4,33.8581,-117.8617
29079,ANAHEIM 15 5,33.8581,-117.8617
29080,SUN CITY 4 1,33.7388,-117.1704
29081,SUN CITY 4 2,33.7388,-117.1704
29082,SUN CITY 4 3,33.7388,-117.1704
29083,SUN CITY 4 4,33.7388,-117.1704
29084,SUN CITY 4 5,33.7388,-117.1704
30000,INCLINE VILLAGE 1,39.194,-119.8347
30001,RENO 1 1,39.542,-119.9708
30002,RENO 2 1,39.5364,-119.9779
30003,RENO 2 2,39.5364,-119.9779
30004,RENO 2 3,39.5364,-119.9779
30005,RENO 3 1,39.7699,-120.0034
30006,STATELINE 1,38.8819,-119.8336
30007,STATELINE 2,38.8819,-119.8336
30008,STATELINE 3,38.8819,-119.8336
30009,STATELINE 4,38.8819,-119.8336
30010,STATELINE 5,38.8819,-119.8336
30011,STATELINE 6,38.8819,-119.8336
30012,RENO 4 1,39.3063,-119.9488
30013,RENO 4 2,39.3063,-119.9488
30014,RENO 4 3,39.3063,-119.9488
30015,RENO 5 1,39.3003,-119.9251
30016,CARSON CITY 1 1,39.1045,-119.8697
30017,CARSON CITY 1 2,39.1045,-119.8697
30018,RENO 6 1,39.4774,-119.8554
30019,RENO 7 1,39.4851,-119.7413
30020,RENO 7 2,39.4851,-119.7413
30021,RENO 8 1,39.494,-119.747
30022,RENO 8 2,39.494,-119.747
30023,RENO 8 3,39.494,-119.747
30024,CARSON CITY 2 1,39.0757,-119.743
30025,CARSON CITY 2 2,39.0757,-119.743
30026,RENO 9 1,39.4331,-119.8093
30027,RENO 9 2,39.4331,-119.8093
30028,RENO 10 1,39.5728,-119.8682
30029,RENO 11 1,39.6354,-119.7969
30030,RENO 12 1,39.6729,-119.7891
30031,WASHOE VALLEY 1,39.2309,-119.8706
30032,RENO 13 1,39.5352,-119.814
30033,RENO 14 1,39.5422,-119.7891
30034,GARDNERVILLE 1 1,38.9139,-119.7601
30035,SUN VALLEY 3 1,39.6769,-119.8318
30036,SUN VALLEY 3 2,39.6769,-119.8318
30037,SUN VALLEY 3 3,39.6769,-119.8318
30038,MINDEN 1,39.0285,-119.7825
30039,SPARKS 1 1,39.5842,-119.8147
30040,SPARKS 2 1,39.5425,-119.7769
30041,RENO 15 1,39.4433,-119.7569
30042,RENO 15 2,39.4433,-119.7569
30043,RENO 15 3,39.4433,-119.7569
30044,RENO 16 1,39.4353,-119.6944
30045,CARSON CITY 3 1,39.22,-119.8243
30046,CARSON CITY 3 2,39.22,-119.8243
30047,CARSON CITY 3 3,39.22,-119.8243
30048,CARSON CITY 3 4,39.22,-119.8243
30049,CARSON CITY 4 1,39.0634,-119.679
30050,CARSON CITY 5 1,39.3225,-119.6284
30051,CARSON CITY 5 2,39.3225,-119.6284
30052,CARSON CITY 5 3,39.3225,-119.6284
30053,RENO 17 1,39.4734,-119.7206
30054,RENO 17 2,39.4734,-119.7206
30055,RENO 18 1,39.3836,-119.6426
30056,SPARKS 3 1,39.6189,-119.653
30057,SPARKS 4 1,39.6407,-119.7376
30058,SPARKS 4 2,39.6407,-119.7376
30059,SPARKS 5 1,39.6136,-119.7009
30060,SPARKS 6 1,39.5504,-119.622
30061,SPARKS 6 2,39.5504,-119.622
30062,SPARKS 6 3,39.5504,-119.622
30063,SPARKS 7 1,39.5769,-119.6627
30064,SPARKS 7 2,39.5769,-119.6627
30065,RENO 19 1,40.094,-119.5998
30066,GARDNERVILLE 2 1,38.8188,-119.6801
30067,DAYTON 7 1,39.1947,-119.4992
30068,WELLINGTON 1 1,38.6735,-119.2988
30069,SILVER SPRINGS 1,39.2712,-119.3757
30070,FERNLEY 1 1,39.6351,-119.161
30071,FERNLEY 1 2,39.6351,-119.161
30072,YERINGTON 1 1,38.7551,-119.1962
30073,HAWTHORNE 4 1,38.526,-118.6538
30074,HAWTHORNE 4 2,38.526,-118.6538
30075,FALLON 1 1,39.5399,-118.2212
30076,FALLON 1 2,39.5399,-118.2212
30077,WINNEMUCCA 1 1,41.2532,-118.1845
30078,LOVELOCK 1,40.3694,-118.177
30079,MC DERMITT 1,41.9967,-117.9549
30080,BATTLE MOUNTAIN 1 1,40.4639,-116.9542
30081,ROUND MOUNTAIN 1,38.8938,-116.9138
30082,ROUND MOUNTAIN 2,38.8938,-116.9138
30083,BEATTY 1,36.949,-116.8147
30084,AMARGOSA VALLEY 1,36.5285,-116.4636
30085,TONOPAH 1 1,38.3484,-116.2594
30086,TONOPAH 1 2,38.3484,-116.2594
30087,TONOPAH 1 3,38.3484,-116.2594
30088,CARLIN 1,40.4476,-116.1904
30089,CARLIN 2,40.4476,-116.1904
30090,PAHRUMP 3 1,36.1843,-116.0068
30091,PAHRUMP 3 2,36.1843,-116.0068
30092,EUREKA 4 1,39.7583,-115.9411
30093,ELKO 1,41.3406,-115.7902
30094,ELKO 2,41.3406,-115.7902
30095,ELKO 3,41.3406,-115.7902
30096,SPRING CREEK 1,40.6548,-115.5005
30097,SPRING CREEK 2,40.6548,-115.5005
30098,LAS VEGAS 1 1,36.3153,-115.5738
30099,LAS VEGAS 1 2,36.3153,-115.5738
30100,ALAMO 2 1,37.2615,-115.4099
30101,LAS VEGAS 2 1,36.1052,-115.3677
30102,LAS VEGAS 3 1,36.0816,-115.3496
30103,LAS VEGAS 3 2,36.0816,-115.3496
30104,LAS VEGAS 4 1,36.1792,-115.2637
30105,LAS VEGAS 5 1,36.1254,-115.2442
30106,LAS VEGAS 6 1,36.0686,-115.2134
30107,LAS VEGAS 7 1,36.1415,-115.1983
30108,LAS VEGAS 8 1,36.2685,-115.2004
30109,LAS VEGAS 9 1,36.3465,-115.3916
30110,LAS VEGAS 10 1,36.258,-115.2576
30111,LAS VEGAS 10 2,36.258,-115.2576
30112,LAS VEGAS 11 1,36.2386,-115.336
30113,LAS VEGAS 11 2,36.2386,-115.336
30114,LAS VEGAS 11 3,36.2386,-115.336
30115,LAS VEGAS 11 4,36.2386,-115.336
30116,LAS VEGAS 12 1,36.145,-115.3744
30117,LAS VEGAS 13 1,35.9835,-115.3221
30118,LAS VEGAS 13 2,35.9835,-115.3221
30119,LAS VEGAS 13 3,35.9835,-115.3221
30120,LAS VEGAS 14 1,36.0558,-115.3096
30121,LAS VEGAS 14 2,36.0558,-115.3096
30122,LAS VEGAS 14 3,36.0558,-115.3096
30123,LAS VEGAS 15 1,36.0695,-115.362
30124,LAS VEGAS 15 2,36.0695,-115.362
30125,LAS VEGAS 15 3,36.0695,-115.362
30126,LAS VEGAS 16 1,36.1784,-115.2148
30127,LAS VEGAS 17 1,36.1191,-115.1945
30128,LAS VEGAS 18 1,36.0983,-115.305
30129,LAS VEGAS 18 2,36.0983,-115.305
30130,LAS VEGAS 19 1,36.0679,-115.2571
30131,LAS VEGAS 19 2,36.0679,-115.2571
30132,LAS VEGAS 20 1,36.2054,-115.2365
30133,LAS VEGAS 21 1,36.1294,-115.351
30134,LAS VEGAS 22 1,36.0569,-115.2862
30135,LAS VEGAS 22 2,36.0569,-115.2862
30136,LAS VEGAS 22 3,36.0569,-115.2862
30137,LAS VEGAS 23 1,36.3525,-115.3392
30138,LAS VEGAS 24 1,36.2543,-115.3387
30139,LAS VEGAS 25 1,36.2518,-115.1684
30140,LAS VEGAS 26 1,36.1946,-115.3151
30141,LAS VEGAS 26 2,36.1946,-115.3151
30142,LAS VEGAS 27 1,36.216,-115.1846
30143,LAS VEGAS 27 2,36.216,-115.1846
30144,LAS VEGAS 28 1,36.1694,-115.2868
30145,LAS VEGAS 29 1,36.1852,-115.1801
30146,LAS VEGAS 29 2,36.1852,-115.1801
30147,LAS VEGAS 30 1,36.0268,-115.2148
30148,LAS VEGAS 31 1,36.0658,-115.1465
30149,LAS VEGAS 31 2,36.0658,-115.1465
30150,LAS VEGAS 32 1,36.17,-115.1354
30151,LAS VEGAS 32 2,36.17,-115.1354
30152,LAS VEGAS 32 3,36.17,-115.1354
30153,LAS VEGAS 33 1,36.1191,-115.2278
30154,LAS VEGAS 34 1,35.9661,-115.2086
30155,LAS VEGAS 35 1,36.2519,-115.3008
30156,LAS VEGAS 36 1,36.1115,-115.206
30157,LAS VEGAS 36 2,36.1115,-115.206
30158,LAS VEGAS 37 1,35.9712,-115.2623
30159,LAS VEGAS 37 2,35.9712,-115.2623
30160,LAS VEGAS 38 1,35.9287,-115.201
30161,LAS VEGAS 38 2,35.9287,-115.201
30162,LAS VEGAS 38 3,35.9287,-115.201
30163,LAS VEGAS 38 4,35.9287,-115.201
30164,LAS VEGAS 39 1,36.0682,-115.16
30165,LAS VEGAS 39 2,36.0682,-115.16
30166,LAS VEGAS 40 1,36.1339,-115.0986
30167,HENDERSON 1 1,35.9575,-115.1636
30168,NORTH LAS VEGAS 1 1,36.3461,-115.2024
30169,NORTH LAS VEGAS 2 1,36.3205,-115.1836
30170,NORTH LAS VEGAS 3 1,36.2834,-115.2375
30171,NORTH LAS VEGAS 4 1,36.3338,-115.1921
30172,NORTH LAS VEGAS 4 2,36.3338,-115.1921
30173,NORTH LAS VEGAS 5 1,36.1976,-115.2339
30174,NORTH LAS VEGAS 5 2,36.1976,-115.2339
30175,LAS VEGAS 41 1,36.0803,-115.1964
30176,LAS VEGAS 42 1,36.1045,-115.2018
30177,LAS VEGAS 42 2,36.1045,-115.2018
30178,LAS VEGAS 43 1,36.209,-115.1191
30179,LAS VEGAS 44 1,35.9271,-115.1683
30180,LAS VEGAS 44 2,35.9271,-115.1683
30181,LAS VEGAS 45 1,35.9979,-115.1203
30182,LAS VEGAS 46 1,35.9556,-115.0749
30183,LAS VEGAS 46 2,35.9556,-115.0749
30184,LAS VEGAS 47 1,36.0064,-115.0531
30185,LAS VEGAS 48 1,36.1271,-115.1236
30186,LAS VEGAS 49 1,36.0725,-115.1804
30187,LAS VEGAS 49 2,36.0725,-115.1804
30188,LAS VEGAS 50 1,36.153,-115.1985
30189,NORTH LAS VEGAS 6 1,36.2653,-115.1115
30190,NORTH LAS VEGAS 7 1,36.1227,-115.0818
30191,LAS VEGAS 51 1,36.2156,-115.0767
30192,LAS VEGAS 52 1,36.1019,-115.0617
30193,LAS VEGAS 53 1,36.0574,-115.0834
30194,LAS VEGAS 53 2,36.0574,-115.0834
30195,LAS VEGAS 53 3,36.0574,-115.0834
30196,LAS VEGAS 54 1,36.1088,-115.1979
30197,LAS VEGAS 54 2,36.1088,-115.1979
30198,NORTH LAS VEGAS 8 1,36.2685,-115.0298
30199,NORTH LAS VEGAS 8 2,36.2685,-115.0298
30200,NORTH LAS VEGAS 9 1,36.3575,-115.1194
30201,NORTH LAS VEGAS 10 1,36.3149,-115.0698
30202,NORTH LAS VEGAS 10 2,36.3149,-115.0698
30203,LAS VEGAS 55 1,35.9946,-115.0443
30204,LAS VEGAS 56 1,36.2197,-115.0048
30205,LAS VEGAS 56 2,36.2197,-115.0048
30206,LAS VEGAS 57 1,36.0498,-115.0615
30207,LAS VEGAS 57 2,36.0498,-115.0615
30208,HENDERSON 2 1,35.9513,-115.1575
30209,HENDERSON 2 2,35.9513,-115.1575
30210,HENDERSON 3 1,35.9451,-115.0164
30211,HENDERSON 3 2,35.9451,-115.0164
30212,HENDERSON 4 1,36.0573,-115.1057
30213,HENDERSON 4 2,36.0573,-115.1057
30214,HENDERSON 5 1,36.1459,-114.9851
30215,HENDERSON 6 1,35.9877,-115.1509
30216,HENDERSON 7 1,36.0454,-115.0466
30217,HENDERSON 7 2,36.0454,-115.0466
30218,LAS VEGAS 58 1,36.1495,-114.9628
30219,LAS VEGAS 58 2,36.1495,-114.9628
30220,LAS VEGAS 58 3,36.1495,-114.9628
30221,LAS VEGAS 59 1,36.2656,-115.062
30222,HENDERSON 8 1,36.0511,-115.0018
30223,HENDERSON 9 1,35.9252,-114.9949
30224,LAS VEGAS 60 1,36.2701,-115.091
30225,LAS VEGAS 60 2,36.2701,-115.091
30226,LAS VEGAS 61 1,36.2731,-115.0994
30227,LAS VEGAS 62 1,36.1294,-114.953
30228,LAS VEGAS 62 2,36.1294,-114.953
30229,LAS VEGAS 62 3,36.1294,-114.953
30230,LAS VEGAS 63 1,36.1152,-115.1314
30231,LAS VEGAS 64 1,36.0774,-114.9997
30232,LAS VEGAS 65 1,36.1624,-114.994
30233,LAS VEGAS 66 1,36.0931,-114.9112
30234,LAS VEGAS 67 1,36.09,-115.0551
30235,HENDERSON 10 1,36.1397,-114.9972
30236,HENDERSON 10 2,36.1397,-114.9972
30237,HENDERSON 11 1,35.9457,-114.9891
30238,HENDERSON 12 1,36.0149,-115.0111
30239,HENDERSON 13 1,36.0687,-115.0069
30240,HENDERSON 14 1,36.0036,-114.9413
30241,HENDERSON 14 2,36.0036,-114.9413
30242,MOAPA 1 1,36.6178,-114.8952
30243,WELLS 1,41.0379,-114.7723
30244,BOULDER CITY 1 1,36.0664,-114.8712
30245,BOULDER CITY 1 2,36.0664,-114.8712
30246,BOULDER CITY 1 3,36.0664,-114.8712
30247,BOULDER CITY 1 4,36.0664,-114.8712
30248,JACKPOT 1,41.8837,-114.8127
30249,JACKPOT 2,41.8837,-114.8127
30250,JACKPOT 3,41.8837,-114.8127
30251,JACKPOT 4,41.8837,-114.8127
30252,ELY 1 1,39.5735,-114.7129
30253,LAUGHLIN 1,35.1842,-114.6203
30254,LAUGHLIN 2,35.1842,-114.6203
30255,LAUGHLIN 3,35.1842,-114.6203
30256,OVERTON 1,36.3154,-114.548
30257,CALIENTE 1,37.2614,-114.5749
30258,CALIENTE 2,37.2614,-114.5749
30259,CALIENTE 3,37.2614,-114.5749
30260,CALIENTE 4,37.2614,-114.5749
30261,PIOCHE 1,38.1595,-114.5318
30262,LOGANDALE 1,36.5501,-114.5445
30263,PANACA 1,37.663,-114.2615
30264,WEST WENDOVER 1,40.9177,-114.2384
30265,WEST WENDOVER 2,40.9177,-114.2384
30266,WEST WENDOVER 3,40.9177,-114.2384
30267,MESQUITE 1 1,36.8253,-114.1197
30268,RENO 20 1,39.3887,-119.7489
30269,RENO 20 2,39.3887,-119.7489
30270,RENO 20 3,39.3887,-119.7489
30271,WINNEMUCCA 2 1,40.9961,-118.1414
30272,WINNEMUCCA 2 2,40.9961,-118.1414
30273,RENO 21 1,39.3732,-119.7645
30274,RENO 21 2,39.3732,-119.7645
30275,RENO 21 3,39.3732,-119.7645
30276,RENO 21 4,39.3732,-119.7645
30277,BOULDER CITY 2 1,35.7881,-114.9933
30278,FALLON 2 1,39.2944,-118.5725
30279,FALLON 2 2,39.2944,-118.5725
30280,FALLON 2 3,39.2944,-118.5725
30281,SPARKS 8 1,39.5603,-119.5108
30282,SPARKS 8 2,39.5603,-119.5108
30283,SPARKS 8 3,39.5603,-119.5108
30284,SEARCHLIGHT 1,35.4797,-114.9361
30285,SEARCHLIGHT 2,35.4797,-114.9361
30286,SEARCHLIGHT 3,35.4797,-114.9361
30287,FALLON 3 1,39.796,-119.01
30288,FALLON 3 2,39.796,-119.01
30289,TUSCARORA 1,41.4828,-116.1511
30290,TUSCARORA 2,41.4828,-116.1511
30291,TUSCARORA 3,41.4828,-116.1511
30292,LAS VEGAS 68 1,36.23,-114.87
30293,LAS VEGAS 68 2,36.23,-114.87
30294,LAS VEGAS 68 3,36.23,-114.87
30295,LAS VEGAS 69 1,36.4306,-114.9024
30296,LAS VEGAS 69 2,36.4306,-114.9024
30297,LAS VEGAS 69 3,36.4306,-114.9024
30298,LAS VEGAS 69 4,36.4306,-114.9024
30299,LAS VEGAS 69 5,36.4306,-114.9024
30300,LAS VEGAS 69 6,36.4306,-114.9024
30301,LAS VEGAS 69 7,36.4306,-114.9024
30302,BATTLE MOUNTAIN 2 1,40.7461,-116.5297
30303,BATTLE MOUNTAIN 2 2,40.7461,-116.5297
30304,BATTLE MOUNTAIN 2 3,40.7461,-116.5297
30305,BATTLE MOUNTAIN 2 4,40.7461,-116.5297
30306,BATTLE MOUNTAIN 2 5,40.7461,-116.5297
30307,FALLON 4 1,39.9663,-117.8557
30308,FALLON 4 2,39.9663,-117.8557
30309,FALLON 5 1,39.754,-118.9535
30310,RENO 22 1,39.3908,-119.7546
30311,RENO 22 2,39.3908,-119.7546
30312,RENO 22 3,39.3908,-119.7546
30313,VALMY 1,40.8813,-117.1516
30314,VALMY 2,40.8813,-117.1516
30315,VALMY 3,40.8813,-117.1516
30316,VALMY 4,40.8813,-117.1516
30317,VALMY 5,40.8813,-117.1516
30318,CRESCENT VALLEY 1,40.5547,-116.6175
30319,CRESCENT VALLEY 2,40.5547,-116.6175
30320,CRESCENT VALLEY 3,40.5547,-116.6175
30321,CRESCENT VALLEY 4,40.5547,-116.6175
30322,HENDERSON 15 1,36.0417,-115.0117
30323,HENDERSON 15 2,36.0417,-115.0117
30324,HENDERSON 15 3,36.0417,-115.0117
30325,HENDERSON 15 4,36.0417,-115.0117
30326,BOULDER CITY 3 1,35.7814,-114.9933
30327,BOULDER CITY 3 2,35.7814,-114.9933
30328,BOULDER CITY 3 3,35.7814,-114.9933
30329,BOULDER CITY 3 4,35.7814,-114.9933
30330,BOULDER CITY 3 5,35.7814,-114.9933
30331,BOULDER CITY 3 6,35.7814,-114.9933
30332,LAS VEGAS 70 1,36.3432,-114.9207
30333,LAS VEGAS 70 2,36.3432,-114.9207
30334,FALLON 6 1,39.5475,-118.5556
30335,FALLON 6 2,39.5475,-118.5556
30336,FALLON 6 3,39.5475,-118.5556
30337,FALLON 6 4,39.5475,-118.5556
30338,BOULDER CITY 4 1,35.7889,-114.9942
30339,BOULDER CITY 4 2,35.7889,-114.9942
30340,BOULDER CITY 4 3,35.7889,-114.9942
30341,BOULDER CITY 4 4,35.7889,-114.9942
30342,BOULDER CITY 4 5,35.7889,-114.9942
30343,BOULDER CITY 4 6,35.7889,-114.9942
30344,BOULDER CITY 4 7,35.7889,-114.9942
30345,MOAPA 2 1,36.6573,-114.6333
30346,MOAPA 2 2,36.6573,-114.6333
30347,MOAPA 2 3,36.6573,-114.6333
30348,LAS VEGAS 71 1,36.2253,-114.8783
30349,LAS VEGAS 71 2,36.2253,-114.8783
30350,LAS VEGAS 71 3,36.2253,-114.8783
30351,BUNKERVILLE 1 1,35.8719,-114.9283
30352,BUNKERVILLE 1 2,35.8719,-114.9283
30353,BUNKERVILLE 1 3,35.8719,-114.9283
30354,BUNKERVILLE 1 4,35.8719,-114.9283
30355,BUNKERVILLE 1 5,35.8719,-114.9283
30356,IMLAY 1,40.1808,-117.4739
30357,IMLAY 2,40.1808,-117.4739
30358,IMLAY 3,40.1808,-117.4739
30359,IMLAY 4,40.1808,-117.4739
30360,IMLAY 5,40.1808,-117.4739
30361,IMLAY 6,40.1808,-117.4739
30362,AUSTIN 1,39.5911,-116.9119
30363,AUSTIN 2,39.5911,-116.9119
30364,AUSTIN 3,39.5911,-116.9119
30365,AUSTIN 4,39.5911,-116.9119
30366,AUSTIN 5,39.5911,-116.9119
30367,AUSTIN 6,39.5911,-116.9119
30368,BOULDER CITY 5 1,35.7998,-114.9817
30369,LAS VEGAS 72 1,36.3837,-114.9218
30370,LAS VEGAS 72 2,36.3837,-114.9218
30371,LAS VEGAS 72 3,36.3837,-114.9218
30372,LAS VEGAS 72 4,36.3837,-114.9218
30373,LAS VEGAS 72 5,36.3837,-114.9218
30374,LAS VEGAS 72 6,36.3837,-114.9218
30375,LAS VEGAS 72 7,36.3837,-114.9218
30376,LAS VEGAS 72 8,36.3837,-114.9218
30377,LAS VEGAS 72 9,36.3837,-114.9218
30378,LAS VEGAS 72 10,36.3837,-114.9218
30379,LAS VEGAS 73 1,36.1375,-115.0339
30380,LAS VEGAS 73 2,36.1375,-115.0339
30381,LUNING 1,38.8367,-118.3239
30382,ELY 2 1,39.1042,-114.4922
30383,ELY 2 2,39.1042,-114.4922
30384,ELY 2 3,39.1042,-114.4922
30385,ELY 2 4,39.1042,-114.4922
30386,ELY 2 5,39.1042,-114.4922
30387,SPARKS 9 1,39.5625,-119.525
30388,SPARKS 9 2,39.5625,-119.525
30389,SPARKS 9 3,39.5625,-119.525
30390,SPARKS 9 4,39.5625,-119.525
30391,SPARKS 9 5,39.5625,-119.525
30392,SPARKS 9 6,39.5625,-119.525
30393,SPARKS 9 7,39.5625,-119.525
30394,SPARKS 9 8,39.5625,-119.525
30395,SPARKS 9 9,39.5625,-119.525
30396,SPARKS 9 10,39.5625,-119.525
30397,SPARKS 9 11,39.5625,-119.525
30398,RENO 23 1,39.37,-119.7669
30399,LAS VEGAS 74 1,36.0875,-115.0507
30400,LAS VEGAS 74 2,36.0875,-115.0507
30401,LAS VEGAS 74 3,36.0875,-115.0507
30402,LAS VEGAS 74 4,36.0875,-115.0507
30403,LAS VEGAS 74 5,36.0875,-115.0507
30404,LAS VEGAS 74 6,36.0875,-115.0507
30405,LAS VEGAS 74 7,36.0875,-115.0507
30406,LAS VEGAS 74 8,36.0875,-115.0507
30407,LAS VEGAS 74 9,36.0875,-115.0507
30408,LAS VEGAS 74 10,36.0875,-115.0507
30409,LAS VEGAS 74 11,36.0875,-115.0507
30410,LAS VEGAS 74 12,36.0875,-115.0507
30411,LAS VEGAS 74 13,36.0875,-115.0507
30412,LAS VEGAS 74 14,36.0875,-115.0507
30413,LAS VEGAS 74 15,36.0875,-115.0507
30414,LAS VEGAS 74 16,36.0875,-115.0507
30415,LAS VEGAS 74 17,36.0875,-115.0507
30416,LAS VEGAS 74 18,36.0875,-115.0507
30417,LAS VEGAS 75 1,36.4078,-114.9606
30418,LAS VEGAS 75 2,36.4078,-114.9606
30419,LAS VEGAS 75 3,36.4078,-114.9606
30420,LAS VEGAS 75 4,36.4078,-114.9606
30421,LAS VEGAS 75 5,36.4078,-114.9606
30422,LAS VEGAS 75 6,36.4078,-114.9606
30423,LAS VEGAS 75 7,36.4078,-114.9606
30424,LAS VEGAS 75 8,36.4078,-114.9606
30425,LAS VEGAS 76 1,36.39,-114.97
30426,FERNLEY 2 1,39.5858,-119.0731
30427,LAS VEGAS 77 1,36.3906,-114.9644
30428,SPARKS 10 1,39.5572,-119.5178
30429,NORTH LAS VEGAS 11 1,36.2319,-115.1222
30430,NORTH LAS VEGAS 11 2,36.2319,-115.1222
30431,NORTH LAS VEGAS 11 3,36.2319,-115.1222
30432,NORTH LAS VEGAS 11 4,36.2319,-115.1222
30433,NORTH LAS VEGAS 11 5,36.2319,-115.1222
30434,BOULDER CITY 6 1,35.7864,-114.9628
30435,GERLACH 1,40.3806,-119.3997
30436,GERLACH 2,40.3806,-119.3997
30437,LAS VEGAS 78 1,36.416,-114.9609
30438,LAS VEGAS 78 2,36.416,-114.9609
30439,LAS VEGAS 78 3,36.416,-114.9609
30440,LAS VEGAS 78 4,36.416,-114.9609
30441,LAS VEGAS 78 5,36.416,-114.9609
30442,LAS VEGAS 78 6,36.416,-114.9609
30443,LAS VEGAS 78 7,36.416,-114.9609
30444,LAS VEGAS 78 8,36.416,-114.9609
30445,RENO 24 1,39.3951,-119.7471
30446,RENO 24 2,39.3951,-119.7471
30447,RENO 24 3,39.3951,-119.7471
30448,RENO 24 4,39.3951,-119.7471
30449,BUNKERVILLE 2 1,36.0155,-114.738
30450,BUNKERVILLE 2 2,36.0155,-114.738
30451,BUNKERVILLE 2 3,36.0155,-114.738
30452,BUNKERVILLE 2 4,36.0155,-114.738
30453,BUNKERVILLE 2 5,36.0155,-114.738
30454,BUNKERVILLE 2 6,36.0155,-114.738
30455,BUNKERVILLE 2 7,36.0155,-114.738
30456,BUNKERVILLE 2 8,36.0155,-114.738
30457,BUNKERVILLE 2 9,36.0155,-114.738
